index,label
1058,"""A Local and Dynamic Algorithm for Reconfiguring a Faulty Processor Array Into a Maximal Fault-Free Subarray"""
1059,"""A Logic-based Approach for Query Refinement in Ontology-based Information Retrieval Systems"""
1060,"""A Logic-based Approach for Query Refinement"""
1061,"""A MOF-based Metamodel and UML Syntax for Networked Ontologies"""
1062,"""A Mapping System for the Integration of OWL-DL Ontologies"""
1063,"""A Maturity Model for Quality Improvement in Knowledge Management"""
1064,"""A Metadata Model for Semantics-Based Peer-to-Peer Systems"""
1065,"""A Metamodel and UML Profile for Networked Ontologies - A Complete Reference"""
1066,"""A Metamodel and UML Profile for Rule-extended OWL DL Ontologies - A Complete Reference"""
1067,"""A Metamodel and UML Profile for Rule-extended OWL DL Ontologies"""
1068,"""A Metamodel for Annotations of Ontology Elements in OWL DL"""
1069,"""A Method for semi-automatic ontology acquisition from a corporate intranet"""
1070,"""A Methodological Basis for Bringing Knowledge Management to Real-World Environments"""
1071,"""A Model Driven Approach for Building OWL DL and OWL Full Ontologies"""
1072,"""A Model of Business Process Support System for E-Government"""
1073,"""A Modeling Perspective on Web Service Contracting"""
1074,"""A Multi-objective Approach to Integrated Risk Management"""
1075,"""A Multi-objective Model Framework for the Integrated Management of Financial Risks"""
1076,"""A Multidimensional Branch-and-Prune Method for Interval Global Optimization"""
1077,"""A New Approach To Rule Induction And Pruning (short paper)"""
1078,"""A Petri Net Based Approach For Process Model Driven Deduction Of BPEL Code"""
1079,"""A Petri-net based Approach to Performance Management of collaborative Business Processes"""
1080,"""A Policy Framework for Trading Configurable Goods and Services in Open Electronic Markets"""
1081,"""A Population based Approach for ACO"""
1082,"""A Proactive Inferencing Agent for Desk Support"""
1083,"""A SME-friendly framework for the provision of mobile services"""
1084,"""A STEP TOWARDS AN INTEGRATED PRODUCT INFORMATION MANAGEMENT"""
1085,"""A Self Organizing Map for Relation Extraction from Wikipedia using Structured Data Representations"""
1086,"""A Semantic Future for AI"""
1087,"""A Service-oriented Information System for Collaborative Research and Doctoral Education"""
1088,"""A State Space Analysis of Propose-and-Revise"""
1089,"""A Step Towards an Integrated Product Information Management"""
1090,"""A Strategy for Content Reusability with Product Lines derived from Experience in Online Education"""
1091,"""A Survey of Formalisms for Modular Ontologies"""
1092,"""A System for Facilitating and Enhancing Web Search"""
1093,"""A System for Mobile and Wireless Advertising"""
1094,"""A Tool for DILIGENT Argumentation: Experiences, Requirements and Design"""
1095,"""A Tool-supported Methodology for Ontology-based Knowledge Management"""
1096,"""A Unified Framework for Metaheuristics"""
1097,"""A Unifying View on Business Process Modelling and Knowledge Engineering"""
1098,"""A Workshop Report: Mining for and from the Semantic Web at KDD 2004"""
1099,"""A business process may be modeled in different ways
by different modelers even when utilizing the same
modeling language. An appropriate method for solving
ambiguity issues in process models caused by the
use of synonyms, homonyms or different abstraction
levels for process element names is the use of ontologybased
descriptions of process models. So-called semantic
business process models promise to support
business process interoperability and interconnectivity.
But, for (semi-) automatic process interoperability
and interconnectivity two problems need to be
solved. How can similar terms for process element
names be automatically discovered and how can semantic
business process composition be facilitated.
In this paper we will present solutions for these problems
based upon an OWL DL-based description of
Petri nets."""
1100,"""A case study in supporting DIstributed, Loosely-Controlled and evolvInG Engineering of oNTologies (DILIGENT)"""
1101,"""A caste study in supporting DIstributed, Loosely-controlled and evolvInG Engineering of oNTologies (DILIGENT)"""
1102,"""A categorical view on algebraic lattices in formal concept analysis"""
1103,"""A comparison of RDF query languages"""
1104,"""A fast look-ahead heuristic for the multi-depot vehicle routing problem"""
1105,"""A first-order account of the relation between bridges, discourse relations and world knowledge"""
1106,"""A format for describing rules for the Semantic Web is discussed"""
1107,"""A framework for knowledge management on the Semantic Web"""
1108,"""A framework for managing rules on the Semantic Web is discussed"""
1109,"""A heuristic for minimum-width graph layering with consideration of dummy nodes"""
1110,"""A hybrid heuristic approach to discrete multi-objective optimization of credit portfolios"""
1111,"""A library of software components should be essentially more than just a juxtaposition of its items. For problem-solving methods the notion of a family is suggested as means to cluster the items and to provide partially a structure of the library. This paper especially investigates how the similar control flows of the members of such a family can be described in one framework."""
1112,"""A methodology for introducing an ontology-based KM solution into enterprises is described which extends and improves the CommonKADS methodology by introducing â€” among others â€” specific guidelines for developing and maintaining the respective ontology. Special emphasis is put on a stepwise construction and evaluation of the ontology. The methodology is supported by a tool, ""OntoKick"", that supports ontology engineers in early stages, i.e. the kickoff phase of ontology development."""
1113,"""A novel approach for the document annotation and its benefits in the searching for knowledge"""
1114,"""A number of approaches have been developed for combining wikis with semantic technologies. Many semantic wikis focus on enabling users to specify properties and relationships of individual elements. Complex schema information is typically not edited by the wiki user. Nevertheless, semantic wikis could benefit from taking existing schema information into account, and to allow users to specify additional information based on this schema.

In this paper, we introduce an extension of Semantic MediaWiki that incorporates schema information from existing OWL ontologies. Based on the imported ontology, the system offers automatic classification of articles and aims at supporting the user in editing the wiki knowledge base in a logically consistent manner. We present our prototype implementation which uses the KAON2 ontology management system to integrate reasoning services into our wiki."""
1115,"""A population based ACO (Ant Colony Optimization) algorithm is proposed where (nearly) all pheromone information corresponds to solutions that are members of the actual population. Advantages of the population based approach are that it seems promising for solving dynamic optimization problems, its finite state space and the chances it offers for designing new metaheuristics. We compare the behavior of the new approach to the standard ACO approach for several instances of the TSP and the QAP problem. The results show that the new approach is competitive."""
1116,"""A problem-solving method describes a reasoning process that efficiently achieves a goal by applying domain knowledge. However, a problem-solving method cannot directly be applied because of the existence of a gap between, on the one hand, a problem-solving method and the domain knowledge it uses, and, on the other hand, a problem-solving method and the goal that it is supposed to achieve. In this paper, we distinguish two types of assumptions based on an architecture of problem-solving methods, that are able to bridge the gap: one type of assumption is used to strengthen a problem-solving method, and the other to weaken the goal to be achieved. We also show how the effect of one assumption type can be substituted by the effect of the other type, and refer to this as ""the law of conservation of assumptions""."""
1117,"""A reverse engineering approach for migrating data-intensive web sites to the Semantic Web"""
1118,"""A revision-baed approach to resolving conflicting information"""
1119,"""A revision-based approach to handling inconsistency in description logics"""
1120,"""A roadmap towards autonomic service-oriented architectures"""
1121,"""A split-combination method for merging inconsistent knowledge bases in the framework of possibilistic logic"""
1122,"""A survey on methodologies for developing, maintaining, integrating, evaluating and reengineering ontologies"""
1123,"""A survey on ontology tools"""
1124,"""A system for knowledge management for the Semantic Web is described"""
1125,"""A topic in the field of knowledge acquisition is the reuse of components that are described at the knowledge level. Problems concern the description, indexing and retrieval of components. In our case there is the additional feature of integrating so-called automated building blocks in a knowledge level description. This paper describes what knowledge level descriptions of components for reuse should look like, and proposes a way to describe assumptions and requirements that are to be made explicit. In the paper an extension of the ""normal"" knowledge acquisition setting is made in the direction of machine learning components and their description and integration at the knowledge level."""
1126,"""A unified framework for metaheuristics"""
1127,"""A unified view on metaheuristics and their hybridization"""
1128,"""A uniform approach to logic programming semantics"""
1129,"""A-27"""
1130,"""A. Duke"""
1131,"""A. Hegarty"""
1132,"""A. Heuer"""
1133,"""A. Hussein"""
1134,"""A. Kiryakov"""
1135,"""A. Lavelli"""
1136,"""A. Lopez"""
1137,"""A. Lozano"""
1138,"""A. Magkanaraki"""
1139,"""A. Mathias"""
1140,"""A. Oberweis"""
1141,"""A. Pease"""
1142,"""A. Sharma"""
1143,"""A. Sheth"""
1144,"""A. Stutt"""
1145,"""A. Tarassov"""
1146,"""A. Wranik"""
1147,"""A.H.M. Hofstede"""
1148,"""AAAI 2000/IAAI 2000 - Proceedings of the 17th National Conference on Artificial Intelligence and 12th Innovative Applications of Artificial Intelligence Conference, Austin/TX, USA, July 30-August 3, 2000"""
1149,"""AAAI Fall Symposium On Semantic Web for Collaborative Knowledge Acquisition"""
1150,"""AAAI Spring Symposium - Semantic Web Services"""
1151,"""ABSTRACT"""
1152,"""ACM SIGKDD Explorations"""
1153,"""ACM Transactions on Information Systems"""
1154,"""ACM Transactions on Internet Technology (TOIT)"""
1155,"""ACM/IEEE 27th International Conference on Software Engineering (ICSE2005)"""
1156,"""ADDED VALUE MANAGEMENT MIT WISKI (S)PUR"""
1157,"""AI Magazine"""
1158,"""AI for the Web - Ontology-based Community Web Portals"""
1159,"""AIFB SEAL - AIFB SEmantic portAL"""
1160,"""AIFB"""
1161,"""AIPS Workshop on On-line Planning and Scheduling"""
1162,"""AST: Support for Algorithm Selection with a CBR Approach"""
1163,"""Aachener BeitrÃ¤ge zur Informatik"""
1164,"""Aalborg University - Denmark"""
1165,"""AblÃ¤ufe im Reagenzglas"""
1166,"""About selecting the personal best in multi-objective particle swarm optimization"""
1167,"""AbschluÃŸbericht der GI-Arbeitsgruppe ""Vergleichende Analyse von Problemstellungen und LÃ¶sungsansÃ¤tzen in den Fachgebieten Information Systems Engineering, Software Engineering und Knowledge Engineering"""""
1168,"""Abstract. Recent work has shown improvements in text clustering and classification tasks by integrating conceptual features extracted from ontologies. In this paper we present text mining experiments in the medical domain in which the ontological structures used are acquired automatically in an unsupervised learning process from the text corpus in question. We compare results obtained using the automatically learned ontologies with those obtained using manually engineered ones. Our results show that both types of ontologies improve results on text clus-
tering and classification tasks, whereby the automatically acquired ontologies yield an improvement competitive with the manually engineered ones."""
1169,"""Abstract. Richly interlinked, machine-understandable data constitute the basis for the Semantic Web. We provide a framework, S-CREAM, that allows for creation of metadata and is trainable for a speciÂ¯c domain. Annotating web documents is one of the major techniques for creating metadata on the web. The implementation of S-CREAM, Ont-O-Mat supports now the semi-automatic annotation of web pages. This semi- automatic annotation is based on the information extraction component Amilcare. Ont-O-Mat extract with the help of Amilcare knowledge struc- ture from web pages through the use of knowledge extraction rules. These rules are the result of a learning-cycle based on already annotated pages."""
1170,"""Access Control for Semantic Web Services"""
1171,"""Access to XML-based documents currently relies on query languages that are closely tied to the document structures, i.e. when looking for information one has to be aware of this structure and cannot easily specify the information needs conceptually. Our approach uses ontologies to access sets of distributed XML documents on a conceptual level. We integrate conceptual modeling, inheritance, and inference mechanisms on the one hand with the popularity, simplicity, and flexibility of XML on the other hand. We present an approach that defines the relationship between a given ontology and a document type definition (DTD) for classes of XML documents. Thus, we are able to supplement syntactical access to XML documents by conceptual, i.e. real semantic access."""
1172,"""Accessing Distributed Learning Repositories through a Courseware Watchdog"""
1173,"""Achim Bischof"""
1174,"""Actes des 16 Journ Bases de Donn Avanc, Blois, France, 24-27 Octobre 2000"""
1175,"""Activity Tree Harvesting: Entdeckung, Analyse und Verwertung der Nutzungskontexte SCORM-konformer Lernobjekte"""
1176,"""Ad-hoc Invocation of Semantic Web Services"""
1177,"""Adaptive Business Process Improvement Using Multi-Objective Genetic Algorithms"""
1178,"""Adaptive Merging of Prioritized Knowledge Bases"""
1179,"""Adaptive Semantic Integration"""
1180,"""Addressing Non-Functional Requirements in the Development of Knowledge-Based Systems"""
1181,"""Advances in Data Analysis: Proceedings of the 30th Annual Conference of the German Classification Society (GfKl), Berlin, Germany, March 8-10, 2006"""
1182,"""Advances in Engineering Software"""
1183,"""Advances in Formal Concept Analysis for Knowledge Discovery in Databases. Proc. Workshop FCAKDD of the 15th European Conference on Artificial Intelligence (ECAI 2002). Lyon, France, July 23, 2002"""
1184,"""Advances in Web Intelligence, First International Atlantic Web Intelligence Conference, AWIC 2003, Madrid, Spain, May 5-6, 2003, Proceedings"""
1185,"""Advances in Web Mining and Web Usage Analysis, Revised Selected Papers of the 6th International Workshop on Knowledge Discovery on the Web, WebKDD 2004, Seattle, WA, USA, August 22-25, 2004"""
1186,"""Advertising on mobile terminals is a consequential advancement of traditional methods of
advertising. In this article we will discuss the special potentials and challenges of mobile advertising
and introduce the MoMa-system as approach to enable personalized and context sensitive advertising
while guaranteeing data protection, whereas context isn&amp;#8217;t limited to just location."""
1187,"""Advertising via Mobile Terminals"""
1188,"""After 18 months of operation, cooperation and active participation on meetings in the research area of Knowledge Web is in place. In 2005 all WPs met at the Joint Knowledge Web Research meeting on 24th-25th January 2005 at Hannover, Germany and the Joint Knowledge Web Research meeting following the ESWC 2nd European Semantic Web Conference, ESWC 2005, in Heraklion, Crete 2nd-3rd May 2005. 

Before M12 the area managers had emphasized additionality instead of duplication of effort, and have encouraged cross collaboration between WPs, the SDK cluster, the WSMO projects and other activities. To strengthen the cross-WP-fertilization we introduced for both meetings in 2005 a new form in addition to regular WP meetings: so-called themed research meetings (aka. join sessions or concertation meetings). For each themed meeting the major topic of one research WP has been highlighted as theme, in January this had been ""Web Services"" and in May this had been ""Language Extensions"". Operationalization of a themed meeting consists of a series of bi-lateral meetings of the highlighted WP with all the remaining ones.

In this deliverable we present a brief overview of the research advance achieved so far which consists of summaries of the results so far achieved in each research work package (WP2.1 Scalability, WP2.2 Heterogeneity, WP2.3 Scalability, WP2.4 Web Services and WP2.5 Language Extensions) and summaries of bi-lateral meetings among different work packages."""
1189,"""Agent-mediated Knowledge Management - AMKM-2003, AAAI Spring Symposium 2003, Stanford, March 24-26"""
1190,"""Agia Napa, Cyprus"""
1191,"""Agia napa, Cyprus"""
1192,"""Agnes Koschmider"""
1193,"""Ainin Yin"""
1194,"""Alain  Giboin"""
1195,"""Alain  Leger"""
1196,"""Alain Leger"""
1197,"""Alan Rector"""
1198,"""Albert ZÃ¼ndorf"""
1199,"""Alberto  Lavelli"""
1200,"""Alberto Lavelli"""
1201,"""Aldo Gangemi"""
1202,"""Aleksander Pivk"""
1203,"""Alessandro Artale"""
1204,"""Alessandro Moschitti"""
1205,"""Alexander  LÃ¶ser"""
1206,"""Alexander LÃ¶ser"""
1207,"""Alexander Maedche"""
1208,"""Alexander Mehler, Andreas Wolff (eds.)"""
1209,"""Alexander MÃ¤dche"""
1210,"""Alexander Schutz"""
1211,"""Alexander Weber"""
1212,"""Alexander Zipf"""
1213,"""Alexiei Dingli"""
1214,"""Alfonso Valencia"""
1215,"""Algorithm Selection Support for Classification"""
1216,"""Algorithms for spectral analysis of irregularly sampled time series"""
1217,"""Alicante, Spain"""
1218,"""Alistair Duke"""
1219,"""Alternate Track Proceedings of the Twelfth International World Wide Web Conference, WWW2003, Budapest, Hungary, 20-24 May 2003"""
1220,"""Although several approaches have been proposed for modelling an on-line shop assistant, recent customerâ€™s analyses show that they miss some assistance in the buying process. The common problem is that the behaviour of an on-line shop assistant is modelled on the procedural level, i.e. like a workflow. In this paper we present an approach that models this behaviour on the knowledge level, i.e. it takes into account not only which actions (questions) a shop assistant will perform, but also which goals he wants to achieve by taking an action. As a generic reasoning pattern of such an e-shop agent we use the cover-and-differentiate problem-solving method, a method very successfully applied in various diagnosis and classification tasks. In that way, we can (i) model the question-answering process such that the minimal set of useful questions will be provided to a user, (ii) easily reinterpret and fine-tune shopping strategies that exist in other e-shop portals and (iii) design and integrate new methods into generic reasoning pattern. We present an evaluation study which illustrates these benefits."""
1221,"""Although some of the existing approaches for enhancing searching for information in an information portal account for some aspects of usersâ€™ behaviour in the portal, a more systematic treatment of this issue is needed, foremost the role of the content and the structure of a portal on the analysis of usage information. In this paper, we first present the analysis of the factors which the efficient searching depends on and based on it, we propose the conceptual architecture of the management component for an information portal. We assume that the information portal is built around a common taxonomy (in our case an ontology), which is an emerging trend in knowledge management applications we are particularly intereseted in. The management component ensures that searching for information will include all factors which determine the relevance of an information resource, enabling the top-ranking of the highly relevant information resources. The approach is mainly based on tracking usersâ€™ interactions with the portal. We have applied the approach in the information portal of our Institute and an evaluation study is presented."""
