doi,instance,num_citations,cls
10.1136/jamia.2010.003947,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/UzunerSC10,6,1
10.1287/orsc.1100.0641,http://dblp.l3s.de/d2r/resource/publications/journals/orgsci/BorgattiH11,4,1
10.5539/cis.v5n1p38,http://dblp.l3s.de/d2r/resource/publications/journals/ccsecis/KropmansOCMFND12,1,0
10.1111/j.1551-6709.2010.01106.x,http://dblp.l3s.de/d2r/resource/publications/journals/cogsci/MitchellL10,2,1
10.1049/iet-com.2012.0739,http://dblp.l3s.de/d2r/resource/publications/journals/iet-com/JuSZ13,1,0
10.1371/journal.pcbi.1002681,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/DevilbissJB12,1,0
10.1093/bioinformatics/bth314,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/GoldbergTB04,1,0
10.1109/70.134272,http://dblp.l3s.de/d2r/resource/publications/journals/trob/KimHF92,1,0
10.5220/0005316103470356,http://dblp.l3s.de/d2r/resource/publications/conf/visapp/KresoS15,1,0
10.1007/s10664-011-9167-7,http://dblp.l3s.de/d2r/resource/publications/journals/ese/MaiaCSG12,1,0
10.1016/j.orl.2010.10.003,http://dblp.l3s.de/d2r/resource/publications/journals/orl/ShyloPR11,1,0
10.1093/nar/gkn768,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ProuxSMR09,2,1
10.1007/978-3-662-48221-6_11,http://dblp.l3s.de/d2r/resource/publications/conf/wabi/SeferK15,1,0
10.1093/nar/gkg575,http://dblp.l3s.de/d2r/resource/publications/journals/nar/BeerenwinkelDOKHKLSW03,5,1
10.1007/s11517-011-0756-9,http://dblp.l3s.de/d2r/resource/publications/journals/mbec/Hernandez-LabradoPLC11,2,1
10.1016/j.ins.2010.12.021,http://dblp.l3s.de/d2r/resource/publications/journals/isci/DelafontaineBCWMW11,1,0
10.1093/bioinformatics/btt758,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/JensenP14,1,0
10.1016/j.automatica.2011.02.038,http://dblp.l3s.de/d2r/resource/publications/journals/automatica/GoelzerFS11,2,1
10.1007/s11948-010-9198-2,http://dblp.l3s.de/d2r/resource/publications/journals/see/Manders-Huits11,2,1
10.1016/j.amc.2003.08.058,http://dblp.l3s.de/d2r/resource/publications/journals/amc/Shi04,1,0
10.1093/nar/gkl822,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ViselMDP07,36,1
10.1016/j.patcog.2009.04.002,http://dblp.l3s.de/d2r/resource/publications/journals/pr/DamoulasG09,1,0
10.1016/j.neuroimage.2015.04.013,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/AlarconCRFN15,2,1
10.1093/bib/3.3.285,http://dblp.l3s.de/d2r/resource/publications/journals/bib/BiswasOCFKKKKMMPSA02,1,0
10.1016/j.neuroimage.2012.01.116,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/Lee12,2,1
10.1007/978-3-642-11840-1_16,http://dblp.l3s.de/d2r/resource/publications/conf/visapp/SchneiderKW09a,1,0
10.1093/nar/30.1.142,http://dblp.l3s.de/d2r/resource/publications/journals/nar/RotenGBK03,1,0
10.1007/s10916-009-9323-4,http://dblp.l3s.de/d2r/resource/publications/journals/jms/HarandiSMA10,3,1
10.1007/s11721-014-0101-7,http://dblp.l3s.de/d2r/resource/publications/journals/swarm/SartorettiHOM14,1,0
10.1021/ci6003652,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/MauserS07,1,0
10.1016/j.procs.2014.03.021,http://dblp.l3s.de/d2r/resource/publications/conf/cser/MoslehDH14,1,0
10.1007/978-3-642-00609-8_27,http://dblp.l3s.de/d2r/resource/publications/conf/jsai/SjoberghA08,1,0
10.1007/978-3-642-33460-3_15,http://dblp.l3s.de/d2r/resource/publications/conf/pkdd/BootkrajangK12,2,1
10.1186/1471-2105-8-304,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/KajanR07,1,0
10.1016/j.neuroimage.2010.10.024,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/HuEAMGR11,1,0
10.1007/978-3-540-78652-8_4,http://dblp.l3s.de/d2r/resource/publications/conf/ilp/DomingosKLPRS08,1,0
10.1007/s11517-014-1207-1,http://dblp.l3s.de/d2r/resource/publications/journals/mbec/AltuveCBPH15,4,1
10.3390/a7010062,http://dblp.l3s.de/d2r/resource/publications/journals/algorithms/GiegerichT14,1,0
10.1093/nar/gkq514,http://dblp.l3s.de/d2r/resource/publications/journals/nar/LinT10,2,1
10.1186/s12859-015-0786-7,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/HolecKZ15,1,0
10.1016/j.jbi.2015.03.011,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/ChenGBGGKLSDM15,1,0
10.1016/j.ijmedinf.2012.05.016,http://dblp.l3s.de/d2r/resource/publications/journals/ijmi/FlorinEEB13,1,0
10.1007/s11517-013-1039-4,http://dblp.l3s.de/d2r/resource/publications/journals/mbec/KulkasTJMT13,1,0
10.1162/jocn_a_00576,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/RuschemeyerEAK14,1,0
10.1016/j.neuroimage.2013.05.024,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/BurnsT13,2,1
10.1186/1471-2105-3-25,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/DonnesE02,5,1
10.1371/journal.pcbi.1000455,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/TangHFC09,4,1
10.1016/j.knosys.2012.11.004,http://dblp.l3s.de/d2r/resource/publications/journals/kbs/ChenC13,1,0
10.1186/1471-2105-13-316,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/BriaI12,1,0
10.1016/j.comcom.2010.08.011,http://dblp.l3s.de/d2r/resource/publications/journals/comcom/KonstantinidisY11,2,1
10.1007/s11257-008-9050-4,http://dblp.l3s.de/d2r/resource/publications/journals/umuai/MehtaN09,2,1
10.1007/s12021-012-9166-x,http://dblp.l3s.de/d2r/resource/publications/journals/ni/Cardona13,2,1
10.1186/1471-2105-13-271,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/LiSGLJML12,1,0
10.1186/s12859-015-0850-3,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/WangHKXQ16,1,0
10.1016/j.jag.2009.09.014,http://dblp.l3s.de/d2r/resource/publications/journals/aeog/TranGCBS10,2,1
10.1016/j.neuroimage.2013.05.013,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ThompsonGGJN13,3,1
10.1089/brain.2011.0001,http://dblp.l3s.de/d2r/resource/publications/journals/brain/MantiniPMPPCR11,2,1
10.1093/nar/gkl1000,http://dblp.l3s.de/d2r/resource/publications/journals/nar/WiwatwattanaLCHK07,2,1
10.1089/cmb.1995.2.473,http://dblp.l3s.de/d2r/resource/publications/journals/jcb/Salzberg95,1,0
10.1016/j.neuroimage.2009.01.001,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/JannDBKSK09,6,1
10.1371/journal.pcbi.1000680,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/DokkaKKK10,2,1
10.1007/11527923_54,http://dblp.l3s.de/d2r/resource/publications/conf/avbpa/Fierrez-AguilarNLOM05,1,0
10.1093/bioinformatics/btl150,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/StierandMR06,3,1
10.1006/jvlc.1996.0027,http://dblp.l3s.de/d2r/resource/publications/journals/vlc/RekersS97,1,0
10.1155/2011/650415,http://dblp.l3s.de/d2r/resource/publications/journals/jr/WiegandSPS11,1,0
10.1016/j.eswa.2010.10.027,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/KaraBB11,1,0
10.1016/j.jvcir.2014.03.012,http://dblp.l3s.de/d2r/resource/publications/journals/jvcir/GuoP14,1,0
10.1186/1758-2946-6-10,http://dblp.l3s.de/d2r/resource/publications/journals/jcheminf/KrstajicBLT14,3,1
10.1016/j.neuroimage.2013.04.080,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ImaiWYKSTTT14,2,1
10.1371/journal.pcbi.1004247,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/GangulyC15,1,0
10.1016/j.neuroimage.2009.07.031,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/HuangLF10,1,0
10.1006/ijhc.1995.1067,http://dblp.l3s.de/d2r/resource/publications/journals/ijmms/Smith95,1,0
10.1007/978-3-642-38457-8_7,http://dblp.l3s.de/d2r/resource/publications/conf/ai/KavuluruHH13,1,0
10.1201/1078.10580530/45769.23.1.20061201/91770.4,http://dblp.l3s.de/d2r/resource/publications/journals/ism/LonnqvistP06,1,0
10.1080/13658810110095057,http://dblp.l3s.de/d2r/resource/publications/journals/gis/RobinsonHHW02,1,0
10.1093/bioinformatics/btv351,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/SimaoWIKZ15,70,1
10.1093/nar/gkh096,http://dblp.l3s.de/d2r/resource/publications/journals/nar/BourneABCDFFGMTWWB04,1,0
10.1109/29.32276,http://dblp.l3s.de/d2r/resource/publications/journals/tsp/RoyK89,12,1
10.1109/43.541439,http://dblp.l3s.de/d2r/resource/publications/journals/tcad/RahmatWA96,1,0
10.1007/978-3-540-88582-5_44,http://dblp.l3s.de/d2r/resource/publications/conf/wasa/AnkerDH08,1,0
10.1371/journal.pcbi.0030149,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/MeyerM07,2,1
10.1136/amiajnl-2013-001825,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/PenningtonRIMWLCW14,2,1
10.1006/cviu.1995.1017,http://dblp.l3s.de/d2r/resource/publications/journals/cviu/NewmanJ95,1,0
10.1080/03640210701863495,http://dblp.l3s.de/d2r/resource/publications/journals/cogsci/SloutskyR08,1,0
10.1007/s11276-004-4755-8,http://dblp.l3s.de/d2r/resource/publications/journals/winet/LaddBRKW05,1,0
10.1371/journal.pcbi.0020137,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/HandelRA06,2,1
10.1207/s15516709cog1804_1,http://dblp.l3s.de/d2r/resource/publications/journals/cogsci/KirshM94,1,0
10.1016/j.amc.2010.05.057,http://dblp.l3s.de/d2r/resource/publications/journals/amc/Savas10,1,0
10.1016/j.cam.2011.06.007,http://dblp.l3s.de/d2r/resource/publications/journals/jcam/JiangPX11,1,0
10.1186/1471-2105-12-489,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/MuppiralaHD11,16,1
10.1371/journal.pcbi.1002039,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/Siegal-GaskinsMSG11,2,1
10.1093/nar/gkv1050,http://dblp.l3s.de/d2r/resource/publications/journals/nar/LaskerSMMDMS16,1,0
10.1093/bioinformatics/btu373,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/LiLWLZ14,7,1
10.1007/s10796-009-9218-4,http://dblp.l3s.de/d2r/resource/publications/journals/isf/LopezRPM11,1,0
10.1089/cyber.2012.1545,http://dblp.l3s.de/d2r/resource/publications/journals/cbsn/Wiederhold12b,1,0
10.1007/s10827-014-0526-4,http://dblp.l3s.de/d2r/resource/publications/journals/jcns/DanzigerG15,1,0
10.1093/bioinformatics/btv111,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/GerstlJZ15,1,0
10.1093/ietisy/e90-d.7.1028,http://dblp.l3s.de/d2r/resource/publications/journals/ieicet/NaitoMOIKK07,6,1
10.1016/j.neuroimage.2011.01.081,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/SuzukiKWMI11,1,0
10.1093/bioinformatics/btt511,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/KatayamaTLK13,10,1
10.1016/j.ijmedinf.2009.03.008,http://dblp.l3s.de/d2r/resource/publications/journals/ijmi/FlynnGMG09,5,1
10.1093/bioinformatics/btp178,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/KimTRMCSTP09,1,0
10.1007/3-540-48405-1_34,http://dblp.l3s.de/d2r/resource/publications/conf/crypto/FujisakiO99,1,0
10.1137/070689759,http://dblp.l3s.de/d2r/resource/publications/journals/siamsc/DeuflhardHJW08,1,0
10.1162/neco.1991.3.1.79,http://dblp.l3s.de/d2r/resource/publications/journals/neco/JacobsJNH91,2,1
10.1007/3-540-36288-6_3,http://dblp.l3s.de/d2r/resource/publications/conf/pkc/Boldyreva03,1,0
10.1016/j.neucom.2009.04.021,http://dblp.l3s.de/d2r/resource/publications/journals/ijon/LopezPPUP09,1,0
10.1186/s12859-016-1014-9,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/ParkLLGNP16,1,0
10.3389/neuro.10.004.2008,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/Spratling08,5,1
10.1007/s12530-013-9102-9,http://dblp.l3s.de/d2r/resource/publications/journals/evs/SubramanianDSR14,1,0
10.1162/jocn.2008.20103,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/KramerBRM08,1,0
10.1162/neco.1989.1.4.425,http://dblp.l3s.de/d2r/resource/publications/journals/neco/White89,2,1
10.1162/jocn_a_00393,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/GuterstamGE13,8,1
10.1371/journal.pcbi.0030017,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/AchardB07,76,1
10.3389/fncom.2013.00113,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/ZhouBUE13,1,0
10.1016/j.compbiomed.2015.04.036,http://dblp.l3s.de/d2r/resource/publications/journals/cbm/BoyleKET15,2,1
10.1002/vis.320,http://dblp.l3s.de/d2r/resource/publications/journals/jvca/RuttenCNKLPM03,1,0
10.1007/978-3-642-38786-9_36,http://dblp.l3s.de/d2r/resource/publications/conf/bics/MinhasPHH13,2,1
10.1007/s11263-007-0046-z,http://dblp.l3s.de/d2r/resource/publications/journals/ijcv/MatthiesMJCWVGHSA07,1,0
10.1155/2014/589692,http://dblp.l3s.de/d2r/resource/publications/journals/ijdsn/HuangSWSHW14,1,0
10.1007/s12626-010-0010-1,http://dblp.l3s.de/d2r/resource/publications/journals/rss/Inagaki10,1,0
10.1016/j.neuroimage.2008.08.003,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/Sanchez-CarrionFJFBRBTV08,2,1
10.1016/j.neuroimage.2012.02.027,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/HarleCWS12,3,1
10.1109/42.959300,http://dblp.l3s.de/d2r/resource/publications/journals/tmi/NikouHA01,1,0
10.1007/978-3-642-40811-3_92,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/WeissRR13,1,0
10.1162/neco.2008.20.1.227,http://dblp.l3s.de/d2r/resource/publications/journals/neco/SakaiF08,2,1
10.1287/opre.43.4.692,http://dblp.l3s.de/d2r/resource/publications/journals/ior/WebsterB95,1,0
10.1016/j.dss.2010.08.007,http://dblp.l3s.de/d2r/resource/publications/journals/dss/ZhouK11,3,1
10.1007/978-3-642-21064-8_18,http://dblp.l3s.de/d2r/resource/publications/conf/esws/TuominenLH11,1,0
10.1186/1471-2105-10-232,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/XiL09,35,1
10.1016/j.neuroimage.2009.08.053,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/JespersenBNCHVOYNV10,8,1
10.1186/1471-2105-14-65,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/PopeNOBTGLSP13,1,0
10.1155/2015/297672,http://dblp.l3s.de/d2r/resource/publications/journals/cin/LiuYHXLQ15,2,1
10.1162/0899766041336387,http://dblp.l3s.de/d2r/resource/publications/journals/neco/KeinanSHMR04,2,1
10.1016/j.procs.2010.12.135,http://dblp.l3s.de/d2r/resource/publications/journals/procedia/RossiC11,1,0
10.1007/s12369-010-0068-5,http://dblp.l3s.de/d2r/resource/publications/journals/ijsr/HeerinkKEW10,2,1
10.1287/opre.1060.0322,http://dblp.l3s.de/d2r/resource/publications/journals/ior/BaucellsS07,1,0
10.1016/j.ejor.2012.08.015,http://dblp.l3s.de/d2r/resource/publications/journals/eor/PillacGGM13,1,0
10.1002/asi.21244,http://dblp.l3s.de/d2r/resource/publications/journals/jasis/CostasLR10,1,0
10.1093/bioinformatics/btl117,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/SuzukiS06,73,1
10.1093/bioinformatics/btv665,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/HeffernanDLPSWS16,1,0
10.3389/fncom.2013.00172,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/GuptaPC13,1,0
10.1093/bib/bbr066,http://dblp.l3s.de/d2r/resource/publications/journals/bib/GuzziMGC12,4,1
10.1287/opre.47.5.757,http://dblp.l3s.de/d2r/resource/publications/journals/ior/KovalyovK99,1,0
10.1186/1471-2105-13-221,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/CabanskiCBWPWPMH12,2,1
10.1186/1471-2105-15-35,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/JiaoVDSM14,10,1
10.1186/1471-2105-11-167,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/YuCC10,3,1
10.1016/j.patrec.2009.09.014,http://dblp.l3s.de/d2r/resource/publications/journals/prl/BardeliWKKTF10,2,1
10.1287/isre.2.3.192,http://dblp.l3s.de/d2r/resource/publications/journals/isr/MooreB91,7,1
10.1007/s10916-010-9468-1,http://dblp.l3s.de/d2r/resource/publications/journals/jms/RickettCBHS11,4,1
10.1002/jcc.21989,http://dblp.l3s.de/d2r/resource/publications/journals/jcc/ZhuH12,5,1
10.1021/ci400201k,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/PosyCPJ13,1,0
10.1007/978-3-319-19048-8_25,http://dblp.l3s.de/d2r/resource/publications/conf/isbra/SahaR15,1,0
10.1007/978-3-642-38326-7_21,http://dblp.l3s.de/d2r/resource/publications/conf/aime/LappenschaarHLL13,1,0
10.1080/01611194.2012.689599,http://dblp.l3s.de/d2r/resource/publications/journals/cryptologia/Christensen13a,1,0
10.1109/71.80160,http://dblp.l3s.de/d2r/resource/publications/journals/tpds/WuG90,1,0
10.1016/j.neuroimage.2009.05.058,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ThayerS09,3,1
10.1016/j.eswa.2010.08.145,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/ZhangGS11,1,0
10.1136/jamia.2001.0080281,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/VictorM01,2,1
10.1007/s11192-010-0189-5,http://dblp.l3s.de/d2r/resource/publications/journals/scientometrics/BooksteinSFW10,1,0
10.1016/j.compedu.2014.02.003,http://dblp.l3s.de/d2r/resource/publications/journals/ce/AkcaogluK14,1,0
10.1186/1471-2105-9-229,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/ChicaLGLG08,1,0
10.1108/02635570110390071,http://dblp.l3s.de/d2r/resource/publications/journals/imds/SalisburyPPM01,1,0
10.1186/1471-2105-12-495,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/DailyPRXB11,11,1
10.1007/s10916-013-9995-7,http://dblp.l3s.de/d2r/resource/publications/journals/jms/BertGGS14,8,1
10.1186/1472-6947-4-2,http://dblp.l3s.de/d2r/resource/publications/journals/midm/DufourFF04,1,0
10.1093/bioinformatics/btl683,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/FutschikCH07,2,1
10.1093/nar/gkq1092,http://dblp.l3s.de/d2r/resource/publications/journals/nar/MuraliPYGRF11,8,1
10.1155/2011/758973,http://dblp.l3s.de/d2r/resource/publications/journals/cin/DalalZGTWSN11,2,1
10.1162/jocn.2009.21287,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/LombardoCBWSSCB10,5,1
10.1177/0278364913518998,http://dblp.l3s.de/d2r/resource/publications/journals/ijrr/CatalanoGFSPB14,3,1
10.1109/71.877936,http://dblp.l3s.de/d2r/resource/publications/journals/tpds/SteinerTW00,1,0
10.1093/nar/gkr1080,http://dblp.l3s.de/d2r/resource/publications/journals/nar/Riva12,3,1
10.1016/j.neuroimage.2014.04.002,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/CustoVGVM14,1,0
10.1093/database/bap007,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/ChianiINPDMC09,1,0
10.1016/j.infsof.2014.11.006,http://dblp.l3s.de/d2r/resource/publications/journals/infsof/HeLLCM15,1,0
10.1186/1471-2105-11-457,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/KorenMWS10,1,0
10.1016/j.neuroimage.2011.08.025,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/MaltbieBPSGMPWBEHS12,2,1
10.1016/j.compedu.2015.07.003,http://dblp.l3s.de/d2r/resource/publications/journals/ce/Brinson15,1,0
10.1093/nar/gkp734,http://dblp.l3s.de/d2r/resource/publications/journals/nar/KennedyGHJ10,1,0
10.1155/2013/909525,http://dblp.l3s.de/d2r/resource/publications/journals/cmmm/ChenWSZ13,5,1
10.1162/jocn.2008.21153,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/Schmidt-KassowK09,2,1
10.1518/0018720053653820,http://dblp.l3s.de/d2r/resource/publications/journals/hf/JamiesonV05,1,0
10.1371/journal.pcbi.1002066,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/CossinsJG11,1,0
10.1080/15472450802644447,http://dblp.l3s.de/d2r/resource/publications/journals/jits/LiuYM09,1,0
10.1371/journal.pcbi.1004477,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/ColasGOGASSBHS15,1,0
10.1093/nar/gkp917,http://dblp.l3s.de/d2r/resource/publications/journals/nar/EngelBBCCDFHHHKLMNOPSWWDBC10,3,1
10.1007/978-3-319-32270-4_18,http://dblp.l3s.de/d2r/resource/publications/conf/mindcare/RosalesMEG15,1,0
10.1155/2011/972050,http://dblp.l3s.de/d2r/resource/publications/journals/cin/BailletFO11,2,1
10.1002/asi.21371,http://dblp.l3s.de/d2r/resource/publications/journals/jasis/LeydesdorffO10,2,1
10.1016/j.csda.2011.09.007,http://dblp.l3s.de/d2r/resource/publications/journals/csda/Rizopoulos12,1,0
10.1080/00207721.2012.670302,http://dblp.l3s.de/d2r/resource/publications/journals/ijsysc/YanXXF13,1,0
10.1093/bioinformatics/bti031,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/SarachuC05,4,1
10.1016/j.cageo.2012.11.013,http://dblp.l3s.de/d2r/resource/publications/journals/gandc/Cheng13,1,0
10.2197/ipsjjip.22.344,http://dblp.l3s.de/d2r/resource/publications/journals/jip/HoriKKSKK14,1,0
10.1016/j.neuroimage.2008.02.059,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/WipfN09,1,0
10.1080/10798587.2008.10643309,http://dblp.l3s.de/d2r/resource/publications/journals/iasc/YueLLZ12,1,0
10.1007/s10916-007-9082-z,http://dblp.l3s.de/d2r/resource/publications/journals/jms/RahimiV07,1,0
10.1007/s11227-009-0284-7,http://dblp.l3s.de/d2r/resource/publications/journals/tjs/CaoJWWS10,1,0
